ERROR: position ortholog index to check. ENSCAFG00000017566 ENSMUSG00000030779 [*:7:21511232:9 [*:9:122970962
ERROR: position ortholog index to check. ENSMUSG00000021013 ENSCAFG00000017478 ]*:73:98982574:91 ]-:91:60114941
ERROR: position ortholog index to check. ENSG00000088387 ENSMUSG00000025558 [*:3:99086351:3 [-:3:121797615
ERROR: position ortholog index to check. ENSG00000088387 ENSMUSG00000025558 [*:16:98977909:16 [-:16:121698313
ERROR: position ortholog index to check. ENSG00000088387 ENSMUSG00000025558 ]*:256:98794748:252 ]-:252:121543625
ERROR: position ortholog index to check. ENSG00000088387 ENSMUSG00000025558 ]*:258:98794626:255 ]-:255:121543503
ERROR: position ortholog index to check. ENSMUSG00000025558 ENSG00000088387 [*:3:121797615:3 [-:3:99086351
ERROR: position ortholog index to check. ENSMUSG00000025558 ENSG00000088387 [*:16:121698313:16 [-:16:98977909
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSG00000088387 [*:2:49159380:3 [-:3:99086351
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSG00000088387 [*:7:49055550:12 [-:12:98977909
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSMUSG00000025558 [*:2:49159380:3 [-:3:121797615
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSMUSG00000025558 [*:11:49055550:16 [-:16:121698313
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSMUSG00000025558 ]*:245:48881614:250 ]-:250:121543625
ERROR: position ortholog index to check. ENSCAFG00000005730 ENSMUSG00000025558 ]*:248:48881492:253 ]-:253:121543503
ERROR: position ortholog index to check. ENSG00000125861 ENSMUSG00000027316 [*:1:3663399:1 [-:1:131043088
ERROR: position ortholog index to check. ENSG00000125861 ENSMUSG00000027316 [*:1:3663399:1 [-:1:131043088
ERROR: position ortholog index to check. ENSG00000125861 ENSMUSG00000027316 ]*:25:3659909:32 ]-:32:131040208
ERROR: position ortholog index to check. ENSMUSG00000027316 ENSG00000125861 [*:1:131043088:1 [-:1:3663399
ERROR: position ortholog index to check. ENSMUSG00000027316 ENSG00000125861 [*:1:131043088:1 [-:1:3663399
ERROR: position ortholog index to check. ENSMUSG00000027316 ENSG00000125861 ]*:32:131040208:25 ]-:25:3659909
ERROR: position ortholog index to check. ENSG00000143409 ENSMUSG00000038712 [*:27:151002617:9 [-:9:95287948
ERROR: position ortholog index to check. ENSMUSG00000038712 ENSG00000143409 ]*:53:95295731:71 ]-:71:150997287
ERROR: position ortholog index to check. ENSG00000143409 ENSCAFG00000012326 [*:31:151002617:15 [-:15:60099543
ERROR: position ortholog index to check. ENSCAFG00000012326 ENSG00000143409 ]*:62:60094779:77 ]-:77:150997287
ERROR: position ortholog index to check. ENSMUSG00000038712 ENSCAFG00000012326 [*:7:95287948:11 [-:11:60099543
ERROR: position ortholog index to check. ENSMUSG00000006378 ENSG00000100116 [*:2:79030934:5 [*:5:37807968
ERROR: position ortholog index to check. ENSMUSG00000006378 ENSG00000100116 [*:2:79030934:5 [-:5:37807968
ERROR: position ortholog index to check. ENSCAFG00000001456 ENSG00000100116 [*:3:26827302:5 [*:5:37807968
ERROR: position ortholog index to check. ENSG00000150722 ENSMUSG00000034683 [*:7:181986111:7 [-:7:79708174
ERROR: position ortholog index to check. ENSCAFG00000014240 ENSG00000150722 ]*:32:25236107:35 ]-:35:182117295
ERROR: position ortholog index to check. ENSCAFG00000014240 ENSMUSG00000034683 [*:7:25126079:7 [-:7:79708174
ERROR: position ortholog index to check. ENSCAFG00000014240 ENSMUSG00000034683 ]*:32:25236107:31 ]-:31:79808390
ERROR: position ortholog index to check. ENSMUSG00000079055 ENSG00000100678 ]*:48:81199491:50 ]-:50:70045947
ERROR: position ortholog index to check. ENSCAFG00000023919 ENSG00000100678 ]*:42:43782120:50 ]-:50:70045947
ERROR: position ortholog index to check. ENSMUSG00000029913 ENSG00000138738 [*:5:65779101:7 [-:7:120922608
ERROR: position ortholog index to check. ENSMUSG00000029913 ENSG00000138738 ]*:76:65936134:77 ]-:77:120695111
ERROR: position ortholog index to check. ENSMUSG00000037736 ENSG00000064042 [*:3:66745910:11 [-:11:41360841
ERROR: position ortholog index to check. ENSMUSG00000037736 ENSG00000064042 [*:34:66968716:46 [*:46:41613075
ERROR: position ortholog index to check. ENSMUSG00000037736 ENSG00000064042 [*:34:66968716:46 [*:46:41613075
ERROR: position ortholog index to check. ENSMUSG00000037736 ENSG00000064042 [*:34:66968716:46 [*:46:41613075
ERROR: position ortholog index to check. ENSMUSG00000037736 ENSG00000064042 ]*:156:67054261:168 ]-:168:41697185
ERROR: position ortholog index to check. ENSCAFG00000001792 ENSG00000064042 ]*:133:38814218:170 ]-:170:41697185
ERROR: position ortholog index to check. ENSG00000006611 ENSMUSG00000030838 [*:5:17544307:7 [*:7:46238464
ERROR: position ortholog index to check. ENSG00000006611 ENSCAFG00000008995 [*:5:17544307:3 [-:3:40100567
ERROR: position ortholog index to check. ENSCAFG00000008995 ENSG00000006611 [*:3:40100567:5 [-:5:17544307
ERROR: position ortholog index to check. ENSCAFG00000008995 ENSG00000006611 ]*:129:40055762:123 ]-:123:17494364
ERROR: position ortholog index to check. ENSMUSG00000030838 ENSCAFG00000008995 [*:7:46238464:3 [-:3:40100567
ERROR: position ortholog index to check. ENSCAFG00000008995 ENSMUSG00000030838 [*:3:40100567:7 [-:7:46238464
ERROR: position ortholog index to check. ENSCAFG00000008995 ENSMUSG00000030838 ]*:129:40055762:125 ]-:125:46195722
ERROR: position ortholog index to check. ENSG00000110344 ENSMUSG00000059890 [*:13:118365081:13 [-:13:44960099
ERROR: position ortholog index to check. ENSG00000110344 ENSMUSG00000059890 ]*:91:118396440:91 ]-:91:44925849
ERROR: position ortholog index to check. ENSMUSG00000059890 ENSG00000110344 [*:13:44960099:13 [-:13:118365081
ERROR: position ortholog index to check. ENSMUSG00000059890 ENSG00000110344 ]*:91:44925849:91 ]-:91:118396440
ERROR: position ortholog index to check. ENSCAFG00000012766 ENSG00000110344 [*:7:15370253:9 [-:9:118365081
ERROR: position ortholog index to check. ENSCAFG00000012766 ENSG00000110344 ]*:83:15341180:85 ]-:85:118396440
ERROR: position ortholog index to check. ENSCAFG00000012766 ENSMUSG00000059890 [*:9:15370253:13 [-:13:44960099
ERROR: position ortholog index to check. ENSCAFG00000012766 ENSMUSG00000059890 ]*:85:15341180:89 ]-:89:44925849
ERROR: position ortholog index to check. ENSG00000119772 ENSMUSG00000020661 ]*:123:25234279:119 ]-:119:3907747
ERROR: position ortholog index to check. ENSMUSG00000020661 ENSG00000119772 ]*:119:3907747:123 ]-:123:25234279
ERROR: position ortholog index to check. ENSG00000119772 ENSCAFG00000004159 ]*:123:25234279:105 ]-:105:19492193
ERROR: position ortholog index to check. ENSG00000119772 ENSCAFG00000004159 ]*:123:25234279:105 ]-:105:19492193
ERROR: position ortholog index to check. ENSCAFG00000004159 ENSG00000119772 ]*:105:19492193:123 ]-:123:25234279
ERROR: position ortholog index to check. ENSMUSG00000020661 ENSCAFG00000004159 ]*:113:3907747:101 ]-:101:19492193
ERROR: position ortholog index to check. ENSMUSG00000020661 ENSCAFG00000004159 ]*:113:3907747:101 ]-:101:19492193
ERROR: position ortholog index to check. ENSCAFG00000004159 ENSMUSG00000020661 [*:1:19562902:11 [-:11:3835198
ERROR: position ortholog index to check. ENSCAFG00000004159 ENSMUSG00000020661 ]*:101:19492193:113 ]-:113:3907747
ERROR: position ortholog index to check. ENSG00000107521 ENSCAFG00000009367 [*:16:98443240:12 [-:12:11568966
ERROR: position ortholog index to check. ENSCAFG00000009367 ENSG00000107521 [*:12:11568966:16 [-:16:98443240
ERROR: position ortholog index to check. ENSMUSG00000028159 ENSG00000070190 [*:4:137981419:5 [-:5:99816914
ERROR: position ortholog index to check. ENSCAFG00000010571 ENSG00000070190 [*:3:21766620:5 [-:5:99816914
ERROR: position ortholog index to check. ENSG00000116604 ENSCAFG00000016806 [*:13:156483292:5 [-:5:41458652
ERROR: position ortholog index to check. ENSG00000116604 ENSCAFG00000016806 ]*:61:156467645:57 ]-:57:41470197
ERROR: position ortholog index to check. ENSG00000116604 ENSCAFG00000016806 ]*:61:156467645:57 ]-:57:41470197
ERROR: position ortholog index to check. ENSCAFG00000016806 ENSG00000116604 [*:5:41458652:13 [-:13:156483292
ERROR: position ortholog index to check. ENSCAFG00000016806 ENSG00000116604 ]*:57:41470197:61 ]-:61:156467645
ERROR: position ortholog index to check. ENSMUSG00000001419 ENSCAFG00000016806 [*:9:88155809:3 [-:3:41458652
ERROR: position ortholog index to check. ENSMUSG00000001419 ENSCAFG00000016806 ]*:57:88168643:55 ]-:55:41470197
ERROR: position ortholog index to check. ENSMUSG00000001419 ENSCAFG00000016806 ]*:57:88168643:55 ]-:55:41470197
ERROR: position ortholog index to check. ENSCAFG00000016806 ENSMUSG00000001419 [*:3:41458652:9 [-:9:88155809
ERROR: position ortholog index to check. ENSCAFG00000016806 ENSMUSG00000001419 ]*:55:41470197:57 ]-:57:88168643
ERROR: position ortholog index to check. ENSG00000131759 ENSCAFG00000016060 [*:12:40331219:7 [-:7:22277134
ERROR: position ortholog index to check. ENSG00000131759 ENSCAFG00000016060 ]*:48:40356226:47 ]-:47:22255361
ERROR: position ortholog index to check. ENSMUSG00000037992 ENSCAFG00000016060 [*:21:98950618:11 [-:11:22277134
ERROR: position ortholog index to check. ENSMUSG00000037992 ENSCAFG00000016060 ]*:57:98973637:53 ]-:53:22255361
ERROR: position ortholog index to check. ENSCAFG00000016060 ENSMUSG00000037992 ]*:53:22255361:57 ]-:57:98973637
ERROR: position ortholog index to check. ENSMUSG00000029822 ENSCAFG00000002850 ]*:107:50297065:101 ]-:101:38317971
ERROR: position ortholog index to check. ENSMUSG00000029822 ENSCAFG00000002850 ]*:107:50297065:101 ]-:101:38317971
ERROR: position ortholog index to check. ENSCAFG00000002850 ENSMUSG00000029822 [*:12:38402883:19 [-:19:50370215
ERROR: position ortholog index to check. ENSG00000116871 ENSMUSG00000028849 [*:7:36156418:7 [-:7:126256062
ERROR: position ortholog index to check. ENSG00000116871 ENSMUSG00000028849 ]*:81:36180258:81 ]-:81:126232756
ERROR: position ortholog index to check. ENSMUSG00000028849 ENSG00000116871 [*:7:126256062:7 [-:7:36156418
ERROR: position ortholog index to check. ENSMUSG00000028849 ENSG00000116871 ]*:81:126232756:81 ]-:81:36180258
ERROR: position ortholog index to check. ENSG00000116871 ENSCAFG00000023898 [*:7:36156418:1 [-:1:6068459
ERROR: position ortholog index to check. ENSG00000116871 ENSCAFG00000023898 [*:7:36156418:1 [-:1:6068459
ERROR: position ortholog index to check. ENSG00000116871 ENSCAFG00000023898 ]*:89:36180258:85 ]-:85:6046637
ERROR: position ortholog index to check. ENSMUSG00000028849 ENSCAFG00000023898 [*:7:126256062:1 [-:1:6068459
ERROR: position ortholog index to check. ENSMUSG00000028849 ENSCAFG00000023898 [*:7:126256062:1 [-:1:6068459
ERROR: position ortholog index to check. ENSMUSG00000028849 ENSCAFG00000023898 ]*:89:126232756:85 ]-:85:6046637
ERROR: position ortholog index to check. ENSMUSG00000008855 ENSG00000108840 [*:12:102224755:11 [-:11:44117515
ERROR: position ortholog index to check. ENSMUSG00000008855 ENSG00000108840 ]*:133:102195829:130 ]-:130:44078376
ERROR: position ortholog index to check. ENSG00000108840 ENSCAFG00000014334 ]*:131:44078376:122 ]-:122:19297587
ERROR: position ortholog index to check. ENSG00000108840 ENSCAFG00000014334 ]*:131:44078376:122 ]-:122:19297587
ERROR: position ortholog index to check. ENSCAFG00000014334 ENSG00000108840 [*:3:19266746:11 [-:11:44117515
ERROR: position ortholog index to check. ENSCAFG00000014334 ENSG00000108840 ]*:122:19297587:131 ]-:131:44078376
ERROR: position ortholog index to check. ENSMUSG00000008855 ENSCAFG00000014334 ]*:135:102195829:127 ]-:127:19297587
ERROR: position ortholog index to check. ENSMUSG00000008855 ENSCAFG00000014334 ]*:135:102195829:127 ]-:127:19297587
ERROR: position ortholog index to check. ENSG00000170579 ENSCAFG00000018531 ]*:98:3499185:73 ]-:73:70082662
ERROR: position ortholog index to check. ENSMUSG00000003279 ENSCAFG00000018531 ]*:100:70818234:73 ]-:73:70082662
ERROR: position ortholog index to check. ENSG00000197905 ENSCAFG00000015522 ]*:60:3040478:51 ]-:51:41749046
ERROR: position ortholog index to check. ENSG00000197905 ENSCAFG00000015522 ]*:60:3040478:51 ]-:51:41749046
ERROR: position ortholog index to check. ENSMUSG00000030353 ENSCAFG00000015522 ]*:57:128228366:51 ]-:51:41749046
ERROR: position ortholog index to check. ENSMUSG00000030353 ENSCAFG00000015522 ]*:57:128228366:51 ]-:51:41749046
ERROR: position ortholog index to check. ENSG00000019991 ENSCAFG00000006370 [*:10:81769971:3 [-:3:21410104
ERROR: position ortholog index to check. ENSG00000019991 ENSCAFG00000006370 ]*:96:81702581:82 ]-:82:21333223
ERROR: position ortholog index to check. ENSG00000135905 ENSCAFG00000010292 [*:13:224946951:6 [-:6:38125086
ERROR: position ortholog index to check. ENSG00000135905 ENSCAFG00000010292 ]*:247:224765721:244 ]-:244:37963297
ERROR: position ortholog index to check. ENSCAFG00000010292 ENSG00000135905 ]*:244:37963297:247 ]-:247:224765721
ERROR: position ortholog index to check. ENSMUSG00000038608 ENSCAFG00000010292 ]*:248:80501707:246 ]-:246:37963297
ERROR: position ortholog index to check. ENSCAFG00000010292 ENSMUSG00000038608 ]*:246:37963297:248 ]-:248:80501707
ERROR: position ortholog index to check. ENSG00000174197 ENSCAFG00000009662 ]*:108:41767280:103 ]-:103:8801324
ERROR: position ortholog index to check. ENSG00000174197 ENSCAFG00000009662 ]*:108:41767280:103 ]-:103:8801324
ERROR: position ortholog index to check. ENSMUSG00000033943 ENSCAFG00000009662 ]*:107:119964965:103 ]-:103:8801324
ERROR: position ortholog index to check. ENSMUSG00000033943 ENSCAFG00000009662 ]*:107:119964965:103 ]-:103:8801324
ERROR: position ortholog index to check. ENSMUSG00000027575 ENSG00000101199 [*:21:180971055:11 [-:11:63275581
ERROR: position ortholog index to check. ENSCAFG00000012815 ENSG00000101199 [*:7:46986831:11 [-:11:63275581
ERROR: position ortholog index to check. ENSMUSG00000027833 ENSG00000168779 ]*:31:66973650:35 ]-:35:158098027
ERROR: position ortholog index to check. ENSCAFG00000008904 ENSG00000168779 ]*:24:51484752:33 ]-:33:158098027
ERROR: position ortholog index to check. ENSG00000104936 ENSMUSG00000030409 [*:9:45782352:7 [-:7:19083995
ERROR: position ortholog index to check. ENSG00000104936 ENSMUSG00000030409 ]*:82:45770488:78 ]-:78:19093102
ERROR: position ortholog index to check. ENSCAFG00000004392 ENSG00000104936 [*:1:109824856:9 [-:9:45782352
ERROR: position ortholog index to check. ENSCAFG00000004392 ENSMUSG00000030409 [*:1:109824856:7 [-:7:19083995
ERROR: position ortholog index to check. ENSCAFG00000004392 ENSMUSG00000030409 ]*:70:109834245:76 ]-:76:19093102
ERROR: position ortholog index to check. ENSG00000152683 ENSMUSG00000024069 [*:6:32165901:3 [-:3:74395666
ERROR: position ortholog index to check. ENSG00000152683 ENSMUSG00000024069 ]*:68:32220713:61 ]-:61:74423514
ERROR: position ortholog index to check. ENSMUSG00000031433 ENSG00000089682 [*:8:139998507:5 [-:5:107118773
ERROR: position ortholog index to check. ENSG00000104081 ENSMUSG00000040093 ]*:49:40091787:39 ]-:39:118532558
ERROR: position ortholog index to check. ENSMUSG00000040093 ENSG00000104081 [*:25:118547007:34 [-:34:40106086
ERROR: position ortholog index to check. ENSG00000104081 ENSCAFG00000029558 [*:31:40106086:21 [-:21:7319141
ERROR: position ortholog index to check. ENSCAFG00000029558 ENSG00000104081 [*:21:7319141:31 [-:31:40106086
ERROR: position ortholog index to check. ENSMUSG00000040093 ENSCAFG00000029558 [*:19:118547007:17 [-:17:7319141
ERROR: position ortholog index to check. ENSCAFG00000029558 ENSMUSG00000040093 ]*:31:7304855:33 ]*:33:118532558
ERROR: position ortholog index to check. ENSCAFG00000029558 ENSMUSG00000040093 ]*:31:7304855:33 ]-:33:118532558
ERROR: position ortholog index to check. ENSMUSG00000034912 ENSG00000139915 ]*:76:66471515:79 ]*:79:46841931
ERROR: position ortholog index to check. ENSCAFG00000014164 ENSG00000139915 ]*:69:23832770:77 ]-:77:46841931
ERROR: position ortholog index to check. ENSMUSG00000034912 ENSCAFG00000014164 ]*:76:66471515:69 ]*:69:23832770
ERROR: position ortholog index to check. ENSMUSG00000034912 ENSCAFG00000014164 ]*:76:66471515:69 ]*:69:23832770
ERROR: position ortholog index to check. ENSCAFG00000014164 ENSMUSG00000034912 ]*:69:23832770:76 ]-:76:66471515
ERROR: position ortholog index to check. ENSMUSG00000020189 ENSG00000091039 [*:12:111204799:21 [*:21:76487551
ERROR: position ortholog index to check. ENSMUSG00000020189 ENSG00000091039 ]*:110:111293224:119 ]*:119:76355889
ERROR: position ortholog index to check. ENSCAFG00000005707 ENSG00000091039 ]*:105:19339385:121 ]-:121:76355889
ERROR: position ortholog index to check. ENSMUSG00000020189 ENSCAFG00000005707 [*:8:111204799:3 [*:3:19441515
ERROR: position ortholog index to check. ENSMUSG00000020189 ENSCAFG00000005707 ]*:106:111293224:103 ]*:103:19339385
ERROR: position ortholog index to check. ENSMUSG00000020189 ENSCAFG00000005707 ]*:106:111293224:103 ]*:103:19339385
ERROR: position ortholog index to check. ENSMUSG00000024392 ENSG00000204463 [*:15:35136128:17 [*:17:31651763
ERROR: position ortholog index to check. ENSMUSG00000024392 ENSG00000204463 [*:15:35136128:17 [-:17:31651763
ERROR: position ortholog index to check. ENSMUSG00000024392 ENSG00000204463 ]*:121:35147236:123 ]*:123:31639131
ERROR: position ortholog index to check. ENSMUSG00000024392 ENSG00000204463 ]*:121:35147236:123 ]-:123:31639131
ERROR: position ortholog index to check. ENSG00000204463 ENSCAFG00000000575 ]*:131:31639131:132 ]-:132:1126821
ERROR: position ortholog index to check. ENSCAFG00000000575 ENSG00000204463 [*:15:1137217:15 [-:15:31651763
ERROR: position ortholog index to check. ENSCAFG00000000575 ENSG00000204463 ]*:132:1126821:131 ]-:131:31639131
ERROR: position ortholog index to check. ENSMUSG00000024392 ENSCAFG00000000575 ]*:121:35147236:122 ]-:122:1126821
ERROR: position ortholog index to check. ENSG00000133216 ENSMUSG00000028664 [*:4:22710983:5 [-:5:136835830
ERROR: position ortholog index to check. ENSG00000133216 ENSMUSG00000028664 ]*:75:22913570:76 ]-:76:136655322
ERROR: position ortholog index to check. ENSCAFG00000014323 ENSG00000133216 ]*:68:76428203:73 ]-:73:22913570
ERROR: position ortholog index to check. ENSCAFG00000014323 ENSMUSG00000028664 ]*:68:76428203:74 ]-:74:136655322
ERROR: position ortholog index to check. ENSG00000172995 ENSMUSG00000032503 [*:54:35681752:47 [-:47:112185734
ERROR: position ortholog index to check. ENSG00000172995 ENSMUSG00000032503 ]*:150:35793958:141 ]-:141:112065765
